Country,Year,Max_Partners,GDP_per_unit_CO2,PPP_Conv_Rate,PPP_Share_GDP,Imports_PC,Exports_PC,Govt_Revenue,gdp_per_cap,agri_perc_gdp,agg.empl.agri.perc,rural.pop.perc,pop.tot,mobilesub_per100peeps,intl_tourist_arrival,total_life_exp,life_expectancy_fe,life_exp_male,trade_perGDP,ISO_A3,cam,mean_light,mean_light_diff
Bulgaria,2007,207,2.092577,0.581,0.13699999999999998,22.616,19.623,3.67,6476.05420316886,4.64688642379932,7.544000148773191,28.721999999999998,7545338.0,130.630928724379,5151000.0,72.66341463414629,76.3,69.2,123.59195764527901,BGR,F162007,3.036561535920449,-0.30194901541407493
Bulgaria,2008,213,2.331074,0.616,0.141,4.864,2.478,2.657,6914.39843478088,5.877049146529701,7.47300004959106,28.378,7492561.0,138.608338792467,5780000.0,72.9634146341463,76.6,69.5,124.84485794279199,BGR,F162008,3.6801117562414967,0.6435502203210475
Bulgaria,2009,219,2.572458,0.636,0.13699999999999998,-21.508000000000003,-11.716,-0.585,6709.52731467062,4.238352887338509,7.09200000762939,28.037,7444443.0,139.89166808166402,5739000.0,73.4121951219512,77.1,69.9,92.94110232250341,BGR,F162009,4.116504202057076,0.43639244581557923
Bulgaria,2010,194,2.489652,0.636,0.131,-0.932,11.046,-3.5269999999999997,6843.26694975885,4.15881494637648,6.81500005722046,27.698,7395599.0,137.37280821785,6047000.0,73.5121951219512,77.2,70.0,103.20724663072599,BGR,F182010,3.3781627408274217,-0.7383414612296542
Bulgaria,2011,197,2.2894080000000003,0.66,0.129,9.935,12.575999999999999,-1.528,7019.17404574254,4.595029656137401,6.77899980545044,27.362,7348328.0,141.964763201941,6328000.0,74.16341463414629,77.8,70.7,117.76198318453699,BGR,F182011,5.515052938640449,2.136890197813027
Bulgaria,2012,198,2.535086,0.658,0.125,5.5489999999999995,2.036,-0.14800000000000002,7062.134977376651,4.5595828396741105,6.44000005722046,27.025,7305888.0,146.996558359739,6541000.0,74.31463414634149,77.9,70.9,124.79095665062599,BGR,F182012,4.324535422137366,-1.1905175165030828
Bulgaria,2013,201,2.889551,0.642,0.121,4.317,9.641,-1.3159999999999998,7136.845978163821,4.61216547508676,6.65999984741211,26.686999999999998,7265115.0,143.850444603687,6898000.0,74.8609756097561,78.6,71.3,130.202367035928,BGR,F182013,4.954082518210781,0.6295470960734146
Cameroon,1994,111,11.91257,193.383,0.061,2.885,-7.62,5.0760000000000005,1047.2967504554301,16.894706881884197,68.2310028076172,58.015,13230984.0,0.012092826999999999,451000.0,51.93600000000001,53.558,50.353,40.0370182076818,CMR,F121994,0.056756905167206634,-0.0042007577837570725
Cameroon,1995,111,12.78205,207.367,0.061,-2.346,5.501,5.0760000000000005,1054.2338380181402,17.8661970950507,68.08200073242189,57.427,13599988.0,0.020588253,451000.0,51.553999999999995,53.214,49.94,38.250125031365,CMR,F121995,0.04503871286585031,-0.011718192301356324
Cameroon,1996,104,13.42685,209.296,0.062,10.215,6.483,5.0760000000000005,1071.00719703946,17.6884956521432,67.8779983520508,56.836000000000006,13970813.0,0.025052229,451000.0,51.238,52.922,49.601000000000006,46.43775955257689,CMR,F121996,0.07325059945454213,0.028211886588691816
Cameroon,1997,114,13.43626,213.005,0.062,16.727999999999998,14.277000000000001,5.0760000000000005,1097.6786550348402,18.1800970942825,67.6019973754883,56.245,14344449.0,0.029279619,451000.0,51.00899999999999,52.696999999999996,49.369,49.8427043213785,CMR,F141997,0.0882049310856076,0.014954331631065479
Cameroon,1998,122,13.439589999999999,218.648,0.064,9.3,11.439,5.0760000000000005,1117.54735961116,17.5925474201828,67.28500366210939,55.652,14723768.0,0.033958699,451000.0,50.885,52.551,49.266000000000005,45.016417794521296,CMR,F141998,0.060924715831091096,-0.02728021525451651
Cameroon,1999,104,15.661970000000002,220.435,0.064,-0.2,8.094,5.0760000000000005,1135.52581355823,18.323510373267,66.9010009765625,55.056000000000004,15112592.0,0.039701992,451000.0,50.878,52.495,49.303999999999995,40.3668534421496,CMR,F141999,0.06560869803964636,0.0046839822085552665
Cameroon,2000,125,13.97304,226.859,0.063,7.117000000000001,-2.231,5.0760000000000005,1145.45485381974,16.7364639372229,66.46600341796879,54.458,15513945.0,0.66571719830127,451000.0,50.993,52.538000000000004,49.485,50.85286896578171,CMR,F152000,0.07273076711877437,0.0071220690791280045
Cameroon,2001,132,15.019770000000001,225.233,0.064,2.024,-3.031,3.634,1164.34552291141,17.4293320966842,65.8860015869141,53.861000000000004,15928910.0,2.61973355364554,451000.0,51.222,52.676,49.795,54.1251163572898,CMR,F152001,0.09010488166492779,0.017374114546153424
Cameroon,2002,133,14.634429999999998,225.809,0.065,1.139,-3.9530000000000003,4.091,1181.87365299965,16.451677694053398,65.0210037231445,53.262,16357602.0,4.28856870340775,451000.0,51.536,52.894,50.196000000000005,51.8428176260065,CMR,F152002,0.09471198726044698,0.00460710559551919
Cameroon,2003,127,14.8565,222.126,0.065,-0.214,8.72,2.7489999999999997,1203.24621858419,15.907610583693302,64.0780029296875,52.662,16800865.0,6.410384227240679,451000.0,51.908,53.174,50.65,46.641484344106296,CMR,F152003,0.09788589314150788,0.0031739058810608956
Cameroon,2004,132,15.70075,220.599,0.066,8.941,0.909,1.288,1250.70884391054,15.5483700771711,62.930999755859396,52.06,17259322.0,8.86980380805225,451000.0,52.321000000000005,53.508,51.13399999999999,46.9350778401445,CMR,F162004,0.06387897424633464,-0.03400691889517324
Cameroon,2005,134,16.44355,215.538,0.065,9.745,-8.458,4.656000000000001,1241.86914102366,14.083566580298701,62.0359992980957,51.458999999999996,17733410.0,12.702057867043099,451000.0,52.76,53.888999999999996,51.625,50.9685648032125,CMR,F162005,0.0920030018486995,0.028124027602364862
Cameroon,2006,136,16.08099,216.233,0.064,9.584,11.21,31.314,1250.2441788031401,13.240240547332599,60.984001159668,50.857,18223674.0,17.2080887750736,451000.0,53.215,54.313,52.106,51.947128198212006,CMR,F162006,0.07215053172990683,-0.019852470118792667
Cameroon,2007,154,12.72368,212.593,0.063,11.444,11.469000000000001,4.736000000000001,1276.0599147929402,13.178937933071499,59.826999664306605,50.254,18730282.0,24.217467734869103,477000.0,53.681000000000004,54.777,52.573,58.493175950694294,CMR,F162007,0.07548734281478227,0.003336811084875435
Cameroon,2008,152,12.701830000000001,222.327,0.064,8.476,-3.6889999999999996,2.285,1284.74773502695,13.0957244952834,58.2589988708496,49.65,19252666.0,32.0002071401436,487000.0,54.153,55.271,53.026,61.9795982561109,CMR,F162008,0.08608716343601852,0.010599820621236253
Cameroon,2009,160,11.52106,224.275,0.065,-10.437000000000001,6.8660000000000005,0.222,1277.3500802893302,13.6570609381547,56.7270011901855,49.04600000000001,19789919.0,40.4454409338411,498000.0,54.626999999999995,55.786,53.461999999999996,47.772518198159894,CMR,F162009,0.08998224516317976,0.0038950817271612426
Cameroon,2010,160,11.34685,225.925,0.064,-1.926,-4.715,-0.728,1285.2617256558801,14.067656995070902,55.0639991760254,48.441,20341241.0,42.458825398116105,573000.0,55.101000000000006,56.312,53.888999999999996,49.1238553054146,CMR,F182010,0.08622810389325133,-0.0037541412699284293
Cameroon,2011,159,12.29239,227.212,0.064,7.081,9.121,-2.033,1302.15555342518,13.479652266729401,53.2960014343262,47.836000000000006,20906388.0,50.15985544705279,604000.0,55.581,56.843999999999994,54.323,56.9362989131295,CMR,F182011,0.13831200922519357,0.05208390533194224
Cameroon,2012,163,12.63742,228.89,0.065,4.537,-5.058,-1.102,1324.6379657044301,13.7215245792943,51.4500007629395,47.231,21485266.0,61.00952443453689,817000.0,56.073,57.376999999999995,54.777,56.3871141595805,CMR,F182012,0.11848150385298263,-0.01983050537221094
Cameroon,2013,163,12.29439,229.535,0.066,8.363999999999999,10.181000000000001,-3.343,1358.78329969841,13.8988992120781,49.49800109863279,46.626999999999995,22077298.0,70.95374097930659,783000.0,56.576,57.903999999999996,55.258,55.60547715827521,CMR,F182013,0.14325041641498729,0.024768912562004655
Canada,1994,192,2.068166,1.199,1.8230000000000002,8.32,12.829,-1.867,34112.3583911903,1.91912822214847,3.3480000495910605,22.586,29000663.0,6.464766281,16932000.0,77.8268292682927,80.9,74.9,64.59258752613971,CAN,F121994,0.5634158985325969,-0.06365476033834838
Canada,1995,200,2.0741389999999997,1.201,1.805,5.843999999999999,8.871,0.085,34670.7126774852,1.91912822214847,3.15400004386902,22.325,29302311.0,8.880011323,16932000.0,78.0292682926829,81.0,75.2,69.2823529837522,CAN,F121995,0.5734493683037937,0.01003346977119679
Canada,1996,199,2.044359,1.2,1.768,5.35,5.726,2.141,34865.7242837087,1.91912822214847,3.11299991607666,22.049,29610218.0,11.87385678,17286000.0,78.1804878048781,81.1,75.4,70.49052359154891,CAN,F121996,0.7535424798204997,0.18009311151670604
Canada,1997,200,2.062226,1.193,1.771,14.388,8.59,4.72,35998.4591429667,1.91912822214847,3.00699996948242,21.66,29905948.0,14.10445202,17669000.0,78.4317073170732,81.3,75.7,74.58291846443191,CAN,F141997,0.6837830031944695,-0.06975947662603021
Canada,1998,200,2.115398,1.178,1.7919999999999998,5.321000000000001,9.517000000000001,4.798,36699.3328042689,1.9338628713478703,2.9909999370575,21.276,30155173.0,17.80689828,18870000.0,78.6341463414634,81.4,76.0,78.3514261785244,CAN,F141998,0.4913229013055777,-0.1924601018888918
Canada,1999,201,2.179278,1.183,1.821,8.091000000000001,10.822000000000001,5.761,37847.5784825107,1.9633473973028202,2.80599999427795,20.897,30401286.0,22.80681323,19411000.0,78.8853658536585,81.6,76.3,80.39091729071801,CAN,F141999,0.5632557473790263,0.07193284607344858
Canada,2000,210,2.196684,1.208,1.828,8.486,9.046,5.659,39340.7481637975,1.86559480688654,2.51600003242493,20.522,30685730.0,28.5304391539755,19627000.0,79.1365853658537,81.8,76.6,83.0416470500724,CAN,F152000,0.49967692234616345,-0.06357882503286283
Canada,2001,218,2.26975,1.201,1.817,-4.915,-2.969,3.38,39462.6532571473,1.87601106527372,2.16000008583069,20.19,31020902.0,34.4850221047081,19679000.0,79.3390243902439,81.9,76.9,78.6210494473939,CAN,F152001,0.7086930592127952,0.20901613686663179
Canada,2002,218,2.311563,1.197,1.818,1.8230000000000002,1.19,2.256,40371.7059070616,1.74307159935836,2.11700010299683,20.112000000000002,31360079.0,38.0778108132579,20057000.0,79.490243902439,82.0,77.1,75.9765841748973,CAN,F152002,0.6824785447501451,-0.026214514462650107
Canada,2003,218,2.265907,1.214,1.7790000000000001,4.313,-1.7269999999999999,1.645,41534.2373887038,1.8100209786798103,2.10700011253357,20.033,31644028.0,42.2096663470533,17534000.0,79.7414634146342,82.2,77.4,70.0872658693755,CAN,F152003,0.6593924829780252,-0.023086061772119915
Canada,2004,218,2.3717349999999997,1.221,1.742,8.474,5.532,2.258,42759.081317949305,1.9335491320100502,2.02300000190735,19.955,31940655.0,47.2097022915942,19145000.0,79.8926829268293,82.3,77.6,70.432075626193,CAN,F162004,0.5527635719458128,-0.10662891103221239
Canada,2005,219,2.383159,1.221,1.716,7.311,2.22,2.532,44473.240688355705,1.6590356718427601,2.12199997901917,19.878,32243753.0,52.90522485653279,18771000.0,80.1926829268293,82.6,77.9,69.98287966081121,CAN,F162005,0.5632274024447438,0.01046383049893096
Canada,2006,218,2.4887349999999997,1.215,1.672,5.3020000000000005,0.868,2.411,45860.2245567813,1.49845162232854,2.11199998855591,19.787,32571174.0,57.6239588502771,18265000.0,80.3439024390244,82.7,78.1,68.25132170000539,CAN,F162006,0.4549529838070805,-0.1082744186376633
Canada,2007,221,2.401279,1.222,1.619,5.747999999999999,1.143,2.3680000000000003,48536.53250395611,1.40702572302311,2.0009999275207497,19.604,32889025.0,61.575800449876795,17935000.0,80.54390243902441,82.9,78.3,66.4573075094755,CAN,F162007,0.4459169099417286,-0.009036073865351879
Canada,2008,220,2.515086,1.247,1.589,0.8590000000000001,-4.544,0.466,48497.5601634954,1.59765457919092,1.94099998474121,19.422,33247118.0,66.2689420288264,17142000.0,80.6951219512195,83.0,78.5,67.1905466860828,CAN,F162008,0.6261933763302783,0.18027646638854966
Canada,2009,220,2.571756,1.209,1.548,-12.44,-12.967,-2.7760000000000002,46542.9048669025,1.37593987360953,1.9539999961853,19.242,33628895.0,70.56194623774671,15737000.0,80.9951219512195,83.3,78.8,58.6224650926874,CAN,F162009,0.6242442184978586,-0.0019491578324196679
Canada,2010,219,2.579973,1.229,1.516,13.767000000000001,6.638999999999999,-3.9,47450.318470070306,1.33166399038343,1.807000041008,19.063,34004889.0,75.62882084355999,16219000.0,81.2463414634146,83.5,79.1,60.3499363166922,CAN,F182010,0.5416145037980392,-0.08262971469981939
Canada,2011,219,2.599486,1.243,1.5019999999999998,5.5729999999999995,4.766,-2.701,48466.8509137808,1.60566397841261,1.7879999876022301,18.904,34339328.0,77.7088984708632,16014000.0,81.44878048780491,83.6,79.4,62.6449640153634,CAN,F182011,0.7642786127779874,0.22266410897994815
Canada,2012,220,2.652261,1.234,1.482,3.697,2.766,-1.8219999999999998,48788.333032330804,1.64729362609776,1.7530000209808303,18.863,34714222.0,79.37682889568559,16344000.0,81.64878048780491,83.8,79.6,62.7465426967624,CAN,F182012,0.6630196791189649,-0.1012589336590225
Canada,2013,221,2.665173,1.234,1.4669999999999999,1.986,2.386,-0.9940000000000001,49400.4583019198,1.72529369728679,1.77499997615814,18.822,35082954.0,80.3478461110963,16059000.0,81.74878048780491,83.9,79.7,62.3857726773514,CAN,F182013,0.6176913974625869,-0.04532828165637792
Chile,1994,125,4.314743,209.411,0.316,10.15,11.501,2.818,7459.17730595999,7.50221136202559,16.222000122070302,15.777000000000001,14166340.0,0.8166611840000001,1540000.0,74.671,77.657,71.57,53.2150287147477,CHL,F121994,0.40743964202286753,0.11874096417152646
Chile,1995,139,4.377527,229.311,0.332,25.158,11.024000000000001,4.087,8004.31544614743,7.00303415646214,15.7049999237061,15.455,14380866.0,1.372059235,1540000.0,74.957,77.943,71.852,54.9671532770564,CHL,F121995,0.3530735839872906,-0.054366058035576925
Chile,1996,142,4.0621849999999995,232.104,0.342,11.867,12.117,2.8339999999999996,8427.821895971909,5.44562551987907,15.411999702453599,15.139000000000001,14587370.0,2.190072645,1450000.0,75.244,78.232,72.133,54.76797480311029,CHL,F121996,0.4951127363790823,0.1420391523917917
Chile,1997,143,3.7887440000000003,235.099,0.353,13.215,10.995999999999999,2.715,8932.07228879332,5.4372012128894,14.420999526977502,14.828,14786220.0,2.7710936260000003,1644000.0,75.53,78.521,72.41199999999999,54.94661360458671,CHL,F141997,0.6213212077566537,0.12620847137757135
Chile,1998,146,3.900511,234.907,0.359,6.87,5.308,0.902,9199.1976785662,5.70429084371959,14.4390001296997,14.523,14977733.0,6.437876814,1759000.0,75.813,78.808,72.688,54.32116367995339,CHL,F141998,0.4287528882986134,-0.19256831945804026
Chile,1999,158,3.696618,236.758,0.345,-9.791,6.622999999999999,-1.4869999999999999,9049.47157913229,5.636934159237209,14.430999755859402,14.222000000000001,15162800.0,14.90942966,1632000.0,76.092,79.089,72.96300000000001,55.347267112493704,CHL,F141999,0.5251311382565442,0.09637824995793082
Chile,2000,162,4.2147120000000005,241.563,0.34700000000000003,10.352,5.226,-0.055,9419.98294955914,5.37791872378184,14.4399995803833,13.927,15342353.0,22.170816953566398,1742000.0,76.366,79.36399999999999,73.235,59.3158221071443,CHL,F152000,0.5816630809845457,0.05653194272800144
Chile,2001,161,4.535829,245.616,0.35,5.316,6.877000000000001,-0.038,9622.153628713091,4.408927792399361,13.6009998321533,13.637,15516113.0,32.8741031983977,1723000.0,76.634,79.628,73.503,63.143126213082894,CHL,F152001,0.6851198112405253,0.10345673025597968
Chile,2002,144,4.602503,250.024,0.35,1.847,2.29,-0.6829999999999999,9814.65613491896,4.43525529304084,13.5,13.394,15684409.0,39.812210966954495,1412000.0,76.89399999999999,79.881,73.768,63.393725493721,CHL,F152002,0.7079140739078749,0.02279426266734952
Chile,2003,155,4.673529,256.733,0.35,5.697,6.665,0.114,10109.6680484322,4.4550676811589005,13.5989999771118,13.335,15849652.0,45.857669304032704,1614000.0,77.146,80.123,74.028,66.3162866211741,CHL,F152003,0.7475043471495184,0.03959027324164355
Chile,2004,164,4.566046,269.691,0.35700000000000004,19.295,14.432,2.545,10726.6448499322,4.06381132016275,13.359999656677198,13.275,16014971.0,57.829545866801794,1785000.0,77.391,80.355,74.283,69.73366335311201,CHL,F162004,0.5549224569853852,-0.19258189016413318
